Age,Gender,Location,School_Grade,Daily_Usage_Hours,Sleep_Hours,Academic_Performance,Social_Interactions,Exercise_Hours,Anxiety_Level,Depression_Level,Self_Esteem,Parental_Control,Screen_Time_Before_Bed,Phone_Checks_Per_Day,Apps_Used_Daily,Time_on_Social_Media,Time_on_Gaming,Time_on_Education,Phone_Usage_Purpose,Family_Communication,Weekend_Usage_Hours,Addiction_Level,Low_Sleep_Flag,Extreme_Usage_Flag,Daily_Usage_Hours_Outlier_Flag,Weekend_Usage_Hours_Outlier_Flag,Total_App_Time,Weekend_vs_Weekday_Diff,Time_on_Social_Media_Ratio,Time_on_Gaming_Ratio,Time_on_Education_Ratio
14,Female,North Mary,10,3.7,6.2,77,2,2.2,8,8,8,1,1.1,94,14,1.4,0.5,1.3,Other,7,4.7,7.2,0,0,0,0,3.2,1.0,0.37837837837837834,0.13513513513513511,0.35135135135135137
19,Female,New Josephberg,10,2.5,5.6,67,0,2.0,1,8,1,0,0.5,113,11,0.96,0.71,0.83,Browsing,3,7.8,9.4,0,0,0,0,2.5,5.3,0.384,0.284,0.33199999999999996
17,Female,Port Elizabeth,7,1.6,6.4,55,10,0.5,8,9,10,1,0.3,92,16,0.82,0.41,0.36,Education,2,3.5,8.5,0,0,0,0,1.5899999999999999,1.9,0.5125,0.25625,0.22499999999999998
16,Other,East Kelly,10,6.2,10.0,74,0,1.8,4,2,4,1,0.5,134,18,0.8,1.6,0.6,Social Media,10,7.4,9.9,0,0,0,0,3.0000000000000004,1.2000000000000002,0.12903225806451613,0.25806451612903225,0.0967741935483871
13,Other,West Paul,8,2.6,6.7,82,1,1.9,4,2,2,0,2.4,98,14,1.5,,0.4,Social Media,3,7.2,5.5,0,0,0,0,1.9,4.6,0.5769230769230769,,0.15384615384615385
17,Female,Gillview,12,4.9,5.4,89,5,0.2,5,9,9,1,0.6,67,9,3.08,0.71,1.11,Browsing,8,7.3,10.0,0,0,0,0,4.9,2.3999999999999995,0.6285714285714286,0.14489795918367346,0.22653061224489796
18,Female,Lake Dillon,11,5.6,6.3,95,2,0.6,4,1,2,1,1.1,52,17,0.7,0.5,0.4,Education,4,7.9,8.1,0,0,0,0,1.6,2.3000000000000007,0.125,0.08928571428571429,0.07142857142857144
18,Female,Karenbury,7,6.2,7.3,98,8,1.5,5,9,5,0,0.9,36,7,2.31,2.48,1.41,Gaming,5,9.3,10.0,0,0,0,0,6.2,3.1000000000000005,0.3725806451612903,0.39999999999999997,0.22741935483870965
16,Female,Lake Francesview,12,0.9,5.5,63,3,0.9,4,9,6,1,0.8,134,10,0.36,0.44,0.1,Browsing,5,6.5,6.1,0,0,0,0,0.9,5.6,0.39999999999999997,0.4888888888888889,0.11111111111111112
14,Male,North Troy,10,2.4,5.2,86,4,0.8,4,6,3,0,0.8,96,13,0.8,1.41,0.19,Education,5,11.2,10.0,0,0,0,0,2.4,8.799999999999999,0.33333333333333337,0.5875,0.07916666666666668
13,Male,Marissaburgh,8,3.1,7.7,80,8,0.6,3,4,5,1,1.7,127,5,2.15,0.39,0.56,Browsing,5,5.3,8.7,0,0,0,0,3.1,2.1999999999999997,0.6935483870967741,0.12580645161290321,0.1806451612903226
17,Other,Elizabethburgh,8,3.3,4.7,68,5,1.3,3,7,9,1,1.8,90,5,1.75,1.29,0.26,Social Media,6,8.5,8.5,0,0,0,0,3.3,5.2,0.5303030303030303,0.39090909090909093,0.0787878787878788
15,Male,Johnmouth,12,6.0,6.5,85,3,1.1,5,4,2,0,2.0,61,6,3.21,1.44,1.35,Other,7,2.3,10.0,0,0,0,0,6.0,-3.7,0.535,0.24,0.225
18,Male,Port Benjamin,11,5.2,8.6,87,0,1.1,6,10,1,1,0.2,80,12,1.2,1.4,1.7,Social Media,10,4.6,7.5,0,0,0,0,4.3,-0.6000000000000005,0.23076923076923075,0.2692307692307692,0.3269230769230769
18,Male,North Susan,12,5.8,6.4,69,3,0.8,8,7,7,1,0.0,22,8,3.77,1.13,0.9,Education,5,9.1,10.0,0,0,0,0,5.800000000000001,3.3,0.65,0.19482758620689655,0.15517241379310345
18,Male,Jenniferton,11,3.8,4.2,95,2,0.0,2,8,2,0,1.1,24,5,2.51,1.08,0.22,Education,5,8.8,8.2,0,0,0,0,3.81,5.000000000000001,0.6605263157894736,0.2842105263157895,0.05789473684210526
13,Female,Lesterfort,8,7.4,4.3,77,0,0.0,1,1,1,0,1.0,133,20,1.8,0.1,0.1,Gaming,10,9.3,10.0,0,0,0,0,2.0,1.9000000000000004,0.24324324324324323,0.013513513513513514,0.013513513513513514
19,Male,Michaelmouth,11,5.6,7.0,55,3,0.4,7,1,8,1,1.1,24,8,1.3,0.9,0.8,Other,7,3.5,6.4,0,0,0,0,3.0,-2.0999999999999996,0.23214285714285718,0.16071428571428573,0.14285714285714288
17,Other,North Pedro,7,3.8,4.7,84,1,3.3,8,5,7,1,0.7,56,11,2.44,0.97,0.39,Other,4,7.2,8.3,0,0,0,0,3.8000000000000003,3.4000000000000004,0.6421052631578947,0.25526315789473686,0.10263157894736843
13,Female,Alvarezmouth,9,2.4,3.9,84,1,0.0,10,5,6,1,0.8,106,5,0.87,0.9,0.63,Browsing,7,8.8,8.7,1,0,0,0,2.4,6.4,0.3625,0.375,0.2625
19,Female,Heatherbury,12,9.1,6.4,71,3,0.0,4,4,3,0,0.1,22,14,2.8,1.8,1.7,Gaming,6,4.4,10.0,0,0,0,0,6.3,-4.699999999999999,0.3076923076923077,0.19780219780219782,0.18681318681318682
13,Other,North Patrick,10,10.3,7.1,98,1,0.0,1,10,1,1,0.2,70,16,1.6,2.9,1.1,Gaming,3,7.4,10.0,0,1,0,0,5.6,-2.9000000000000004,0.1553398058252427,0.2815533980582524,0.10679611650485438
13,Male,East Nataliemouth,10,7.5,4.5,90,1,1.8,8,7,3,1,1.4,66,19,1.1,,0.6,Education,8,7.3,10.0,0,0,0,0,1.7000000000000002,-0.20000000000000018,0.14666666666666667,,0.08
18,Other,Stephanieland,9,5.0,7.6,61,4,1.3,4,10,5,0,1.5,89,9,1.56,3.12,0.31,Social Media,5,6.9,10.0,0,0,0,0,4.989999999999999,1.9000000000000004,0.312,0.624,0.062
18,Female,Greenchester,8,5.3,5.4,86,8,0.1,1,8,9,0,0.7,60,5,2.46,1.8,1.04,Social Media,1,7.7,9.3,0,0,0,0,5.3,2.4000000000000004,0.4641509433962264,0.339622641509434,0.19622641509433963
13,Female,Dickersonmouth,7,3.5,7.9,66,10,0.0,4,4,7,0,1.2,50,15,2.06,1.03,0.41,Browsing,8,2.4,8.0,0,0,0,0,3.5,-1.1,0.5885714285714286,0.2942857142857143,0.11714285714285713
18,Female,Danielborough,8,3.9,6.1,84,6,1.8,9,2,9,0,1.1,87,20,1.71,1.71,0.48,Other,9,2.4,10.0,0,0,0,0,3.9,-1.5,0.43846153846153846,0.43846153846153846,0.12307692307692307
15,Male,East Ryanview,7,9.3,6.1,93,6,1.4,7,10,8,0,1.3,66,17,3.6,2.5,1.7,Social Media,9,4.9,10.0,0,0,0,0,7.8,-4.4,0.3870967741935484,0.26881720430107525,0.18279569892473116
15,Other,Rachelberg,8,2.1,8.9,53,1,1.7,5,3,3,0,0.5,22,8,1.67,0.43,,Other,6,3.5,2.6,0,0,0,0,2.1,1.4,0.7952380952380952,0.20476190476190476,
13,Male,Coreyhaven,8,0.3,4.5,54,3,3.4,6,1,5,1,1.1,47,18,0.12,0.12,0.06,Browsing,9,3.3,7.5,0,0,0,0,0.3,3.0,0.4,0.4,0.2
14,Other,Rivasport,8,2.5,7.0,72,5,1.1,7,2,3,1,1.8,85,16,0.98,1.21,0.3,Education,6,5.0,9.7,0,0,0,0,2.4899999999999998,2.5,0.392,0.484,0.12
14,Female,Jonesview,11,4.2,5.0,82,2,1.0,7,1,8,1,0.6,72,9,2.17,1.12,0.92,Other,1,3.2,9.9,0,0,0,0,4.21,-1.0,0.5166666666666666,0.26666666666666666,0.21904761904761905
18,Male,Wellsfort,7,4.3,5.1,81,7,0.0,9,2,10,0,1.2,80,11,2.96,1.34,,Gaming,2,6.3,10.0,0,0,0,0,4.3,2.0,0.6883720930232559,0.3116279069767442,
19,Female,Michaelburgh,10,7.7,4.3,53,5,0.6,10,10,5,1,0.4,85,9,2.9,2.1,1.4,Social Media,4,5.1,10.0,0,0,0,0,6.4,-2.6000000000000005,0.3766233766233766,0.2727272727272727,0.1818181818181818
17,Male,Patriciamouth,12,1.7,5.8,94,7,1.8,4,2,9,1,1.4,97,14,1.03,0.24,0.43,Browsing,7,8.1,6.7,0,0,0,0,1.7,6.3999999999999995,0.6058823529411765,0.1411764705882353,0.2529411764705882
19,Male,Smithland,11,5.5,6.2,50,9,1.7,7,8,3,0,1.1,49,12,1.0,1.6,,Social Media,2,11.2,8.4,0,0,0,0,2.6,5.699999999999999,0.18181818181818182,0.29090909090909095,
13,Other,Josephville,7,5.5,9.0,73,9,0.0,10,7,5,1,1.1,148,13,1.9,2.1,1.5,Education,8,7.1,10.0,0,0,0,0,5.5,1.5999999999999996,0.34545454545454546,0.38181818181818183,0.2727272727272727
15,Male,Fosterburgh,9,6.6,8.5,89,3,1.5,5,7,2,1,0.2,128,9,1.65,3.88,1.07,Other,9,7.3,10.0,0,0,0,0,6.6,0.7000000000000002,0.25,0.5878787878787879,0.16212121212121214
16,Female,Harrisbury,8,5.3,3.0,79,4,2.1,1,3,7,1,0.9,74,14,2.88,1.59,0.83,Other,3,3.4,10.0,1,0,0,0,5.3,-1.9,0.5433962264150943,0.30000000000000004,0.15660377358490565
19,Male,Jenniferbury,8,2.5,4.4,51,7,1.1,9,10,6,0,1.3,78,11,0.99,0.75,0.75,Browsing,9,4.3,8.5,0,0,0,0,2.49,1.7999999999999998,0.396,0.3,0.3
14,Female,East Sara,8,5.4,7.1,100,7,1.9,2,4,9,1,1.3,139,20,2.96,1.65,0.78,Other,5,8.9,10.0,0,0,0,0,5.39,3.5,0.548148148148148,0.3055555555555555,0.14444444444444443
19,Male,Port Elizabethshire,12,4.4,3.6,92,7,1.5,9,9,1,0,1.1,41,13,1.86,2.06,0.48,Social Media,4,10.4,10.0,1,0,0,0,4.4,6.0,0.42272727272727273,0.46818181818181814,0.10909090909090907
19,Female,Stephenfort,10,2.8,3.0,58,9,0.0,10,7,6,1,0.5,35,12,1.2,1.4,0.2,Gaming,9,6.6,8.3,1,0,0,0,2.8,3.8,0.4285714285714286,0.5,0.07142857142857144
14,Other,East Sandramouth,9,3.6,6.2,72,7,2.1,4,10,1,1,0.2,64,8,2.4,,0.4,Other,4,5.8,5.8,0,0,0,0,2.8,2.1999999999999997,0.6666666666666666,,0.11111111111111112
17,Female,North Mario,11,7.0,5.9,52,5,1.6,1,4,2,0,0.5,66,18,2.7,2.0,0.6,Social Media,3,4.1,10.0,0,0,0,0,5.3,-2.9000000000000004,0.38571428571428573,0.2857142857142857,0.08571428571428572
19,Female,Haysfurt,10,4.4,6.4,53,7,0.4,2,5,2,1,0.8,92,8,2.03,1.35,1.02,Gaming,4,6.3,10.0,0,0,0,0,4.4,1.8999999999999995,0.4613636363636363,0.3068181818181818,0.2318181818181818
19,Female,East Bradleyborough,9,3.3,5.1,97,7,1.0,8,7,4,1,0.3,123,17,1.13,1.77,0.4,Education,1,7.4,10.0,0,0,0,0,3.3,4.1000000000000005,0.3424242424242424,0.5363636363636364,0.12121212121212123
18,Female,Nolanburgh,8,1.7,6.9,59,7,1.0,6,8,10,1,1.9,149,6,0.53,0.77,0.41,Browsing,7,8.3,7.8,0,0,0,0,1.71,6.6000000000000005,0.31176470588235294,0.45294117647058824,0.2411764705882353
16,Female,Mcdanielport,7,4.4,6.9,84,0,1.3,2,9,7,0,1.1,148,10,2.64,1.32,0.44,Other,10,5.6,10.0,0,0,0,0,4.4,1.1999999999999993,0.6,0.3,0.09999999999999999
13,Other,North John,11,6.6,7.3,66,8,0.0,8,5,1,1,1.8,71,18,2.2,1.3,,Other,7,5.9,10.0,0,0,0,0,3.5,-0.6999999999999993,0.33333333333333337,0.196969696969697,
19,Female,Kimstad,7,4.9,9.0,96,3,0.0,1,5,10,1,1.4,114,19,1.74,2.24,0.91,Other,8,6.0,10.0,0,0,0,0,4.890000000000001,1.0999999999999996,0.3551020408163265,0.45714285714285713,0.18571428571428572
19,Male,West Michael,10,7.2,7.4,99,9,3.0,2,10,9,0,1.0,30,7,,1.2,1.3,Other,4,5.7,6.7,0,0,0,0,2.5,-1.5,,0.16666666666666666,0.18055555555555555
13,Other,Franklinmouth,8,0.9,7.9,67,1,0.9,2,2,4,0,1.4,62,11,0.57,,0.33,Other,9,4.2,3.5,0,0,0,0,0.8999999999999999,3.3000000000000003,0.6333333333333333,,0.3666666666666667
14,Female,Velasquezshire,7,7.1,5.8,78,8,2.2,5,10,7,0,1.3,64,6,2.5,3.2,,Browsing,3,7.8,10.0,0,0,0,0,5.7,0.7000000000000002,0.35211267605633806,0.45070422535211274,
18,Male,Maxwellberg,10,6.4,4.2,81,0,2.5,5,8,1,0,0.5,56,15,2.56,2.93,0.91,Browsing,9,6.1,10.0,0,0,0,0,6.4,-0.3000000000000007,0.39999999999999997,0.4578125,0.1421875
13,Female,Waltersland,11,4.2,5.2,77,1,0.2,1,7,1,0,1.7,119,11,1.1,0.5,2.1,Other,8,5.8,7.8,0,0,0,0,3.7,1.5999999999999996,0.2619047619047619,0.11904761904761904,0.5
18,Female,Sheilahaven,11,1.4,7.4,55,5,1.3,9,2,3,1,0.9,73,19,0.95,0.25,0.2,Social Media,9,7.2,5.4,0,0,0,0,1.4,5.800000000000001,0.6785714285714286,0.17857142857142858,0.14285714285714288
14,Other,New Heather,9,5.4,4.1,64,5,1.6,8,2,2,0,1.3,20,16,2.42,2.27,0.71,Education,2,7.8,10.0,0,0,0,0,5.3999999999999995,2.3999999999999995,0.44814814814814813,0.42037037037037034,0.13148148148148148
14,Male,Sydneyshire,9,4.8,6.3,80,2,1.3,6,5,2,0,0.8,103,19,1.97,1.73,1.1,Social Media,8,11.5,10.0,0,0,0,1,4.800000000000001,6.7,0.41041666666666665,0.36041666666666666,0.22916666666666669
15,Female,Michellemouth,8,6.9,8.9,81,0,2.1,2,5,5,0,1.3,131,7,3.6,0.6,2.0,Browsing,3,4.5,10.0,0,0,0,0,6.2,-2.4000000000000004,0.5217391304347826,0.08695652173913043,0.2898550724637681
17,Other,Lake Lisa,10,8.3,6.5,54,3,0.6,3,5,6,0,0.5,96,12,1.6,3.3,1.0,Gaming,8,7.7,10.0,0,0,0,0,5.9,-0.6000000000000005,0.19277108433734938,0.3975903614457831,0.12048192771084336
14,Female,Judymouth,9,8.8,5.1,81,8,0.8,10,9,7,1,0.1,133,5,1.6,2.1,1.5,Social Media,1,9.3,10.0,0,0,0,0,5.2,0.5,0.18181818181818182,0.23863636363636362,0.17045454545454544
19,Female,West Destiny,11,6.3,5.6,88,2,0.0,6,5,8,0,0.0,68,10,1.9,1.0,0.8,Education,5,3.1,9.8,0,0,0,0,3.7,-3.1999999999999997,0.30158730158730157,0.15873015873015872,0.126984126984127
17,Female,Port Joe,11,5.1,6.4,55,4,2.1,8,3,10,1,0.7,75,17,2.41,2.69,,Gaming,9,8.2,10.0,0,0,0,0,5.1,3.0999999999999996,0.4725490196078432,0.5274509803921569,
19,Female,Smithburgh,10,5.3,5.9,53,5,0.4,6,9,6,0,0.4,35,17,1.0,2.0,0.2,Other,5,5.8,9.4,0,0,0,0,3.2,0.5,0.18867924528301888,0.37735849056603776,0.03773584905660378
16,Male,South Candice,11,5.4,4.9,72,3,1.7,6,4,6,0,1.4,45,13,2.6,1.2,0.5,Gaming,10,4.1,10.0,0,0,0,0,4.3,-1.3000000000000007,0.48148148148148145,0.2222222222222222,0.09259259259259259
15,Other,Michaelberg,11,8.5,5.7,62,7,0.5,10,4,6,0,1.7,33,5,4.4,0.4,1.5,Other,6,3.7,10.0,0,0,0,0,6.300000000000001,-4.8,0.5176470588235295,0.047058823529411764,0.17647058823529413
16,Female,Sullivanberg,7,5.4,7.1,87,0,0.1,3,10,5,0,0.6,63,10,2.8,0.9,1.2,Gaming,2,5.2,8.8,0,0,0,0,4.8999999999999995,-0.20000000000000018,0.5185185185185185,0.16666666666666666,0.2222222222222222
13,Female,Port Tracey,7,3.3,7.4,62,4,0.7,9,5,1,1,0.6,46,8,1.68,1.55,0.06,Browsing,6,1.9,7.1,0,0,0,0,3.29,-1.4,0.5090909090909091,0.4696969696969697,0.01818181818181818
13,Female,Lake Michael,7,3.0,6.2,72,7,1.4,6,3,8,0,0.0,69,15,1.57,0.57,0.86,Browsing,7,3.6,8.8,0,0,0,0,3.0,0.6000000000000001,0.5233333333333333,0.18999999999999997,0.2866666666666667
19,Female,New Steven,12,6.9,7.3,89,1,0.8,2,1,1,1,1.7,142,5,1.7,0.7,0.7,Browsing,8,3.9,9.5,0,0,0,0,3.0999999999999996,-3.0000000000000004,0.24637681159420288,0.10144927536231883,0.10144927536231883
13,Other,Connerbury,12,4.7,6.0,93,4,0.0,10,3,9,1,1.1,38,19,2.94,0.2,1.57,Social Media,2,5.8,9.5,0,0,0,0,4.71,1.0999999999999996,0.625531914893617,0.0425531914893617,0.33404255319148934
19,Male,West Kristi,10,4.9,6.1,71,8,1.8,2,5,8,0,1.0,64,11,1.0,,1.2,Gaming,8,5.0,6.3,0,0,0,0,2.2,0.09999999999999964,0.2040816326530612,,0.24489795918367344
15,Male,Jamesburgh,12,1.8,6.6,56,10,0.7,2,7,7,1,0.7,100,18,1.34,0.38,0.08,Education,7,2.4,10.0,0,0,0,0,1.8000000000000003,0.5999999999999999,0.7444444444444445,0.2111111111111111,0.044444444444444446
18,Male,Melissaborough,7,8.2,5.4,94,5,2.1,9,7,10,0,0.4,143,17,2.2,1.6,,Social Media,8,9.4,10.0,0,0,0,0,3.8000000000000003,1.200000000000001,0.26829268292682934,0.19512195121951223,
13,Other,Snyderbury,9,5.5,7.0,73,1,1.1,2,1,5,1,0.2,147,16,1.8,1.2,0.8,Social Media,5,5.7,10.0,0,0,0,0,3.8,0.20000000000000018,0.32727272727272727,0.21818181818181817,0.14545454545454548
19,Male,Frazierborough,8,5.7,8.9,66,7,2.5,6,1,5,0,1.4,34,17,2.77,2.6,0.34,Browsing,7,4.4,10.0,0,0,0,0,5.71,-1.2999999999999998,0.48596491228070177,0.45614035087719296,0.05964912280701755
15,Female,East Aliciaborough,7,5.4,8.0,70,4,1.1,10,5,6,1,0.7,135,18,2.3,1.7,1.1,Other,2,6.4,10.0,0,0,0,0,5.1,1.0,0.4259259259259259,0.31481481481481477,0.20370370370370372
14,Other,Hamiltontown,7,6.6,8.0,82,4,2.7,5,2,2,1,0.9,25,7,2.5,2.9,0.5,Gaming,9,8.7,9.9,0,0,0,0,5.9,2.0999999999999996,0.3787878787878788,0.4393939393939394,0.07575757575757576
16,Male,Campbellfort,9,7.0,7.4,58,0,0.3,4,9,6,0,1.0,56,9,1.7,0.8,1.5,Other,3,9.5,8.7,0,0,0,0,4.0,2.5,0.24285714285714285,0.1142857142857143,0.21428571428571427
14,Other,Emilyton,12,3.7,8.3,93,7,0.8,9,5,1,0,1.5,28,9,2.2,0.11,1.39,Gaming,5,3.7,6.2,0,0,0,0,3.7,0.0,0.5945945945945946,0.029729729729729728,0.3756756756756756
13,Other,Sheilaburgh,8,4.3,6.7,88,5,0.9,5,3,4,1,1.3,96,11,1.9,,1.1,Social Media,5,5.6,7.0,0,0,0,0,3.0,1.2999999999999998,0.4418604651162791,,0.2558139534883721
13,Other,New Meganchester,9,6.9,7.6,53,8,2.1,4,7,8,1,0.1,85,13,1.5,2.6,0.8,Gaming,10,5.5,10.0,0,0,0,0,4.8999999999999995,-1.4000000000000004,0.21739130434782608,0.37681159420289856,0.11594202898550725
13,Other,Hawkinsview,8,5.1,4.8,89,9,0.1,8,6,2,1,0.9,133,6,2.8,1.49,0.81,Browsing,1,7.9,10.0,0,0,0,0,5.1,2.8000000000000007,0.5490196078431373,0.29215686274509806,0.15882352941176472
13,Other,Jacobmouth,9,5.0,7.0,65,10,0.9,8,7,9,0,1.9,22,15,1.2,1.3,1.4,Education,7,5.8,7.4,0,0,0,0,3.9,0.7999999999999998,0.24,0.26,0.27999999999999997
16,Other,West Jillian,9,7.2,4.9,58,1,0.0,3,3,1,1,0.0,120,6,3.0,3.9,,Other,9,8.8,10.0,0,0,0,0,6.9,1.6000000000000005,0.41666666666666663,0.5416666666666666,
16,Female,Caitlinberg,9,5.8,4.7,75,2,2.4,4,10,10,1,1.2,36,16,3.13,1.14,1.53,Education,10,7.2,10.0,0,0,0,0,5.8,1.4000000000000004,0.5396551724137931,0.196551724137931,0.2637931034482759
17,Female,Elizabethchester,12,2.7,6.2,93,5,0.6,10,9,8,1,1.3,118,15,1.4,0.54,0.77,Social Media,5,7.1,9.3,0,0,0,0,2.71,4.3999999999999995,0.5185185185185185,0.2,0.28518518518518515
16,Male,Lake Kimberly,11,3.8,6.9,98,9,1.6,7,6,5,0,1.4,68,19,2.2,0.51,1.1,Gaming,7,6.6,8.7,0,0,0,0,3.81,2.8,0.5789473684210527,0.13421052631578947,0.2894736842105263
16,Male,Campbellville,10,5.3,6.2,50,1,1.9,8,6,4,1,1.8,132,6,1.6,2.1,0.9,Education,3,5.0,9.7,0,0,0,0,4.6000000000000005,-0.2999999999999998,0.30188679245283023,0.39622641509433965,0.169811320754717
13,Male,Rebeccamouth,12,4.4,5.8,95,5,0.0,3,1,5,0,0.9,68,6,0.59,2.45,1.35,Education,1,4.2,7.7,0,0,0,0,4.390000000000001,-0.20000000000000018,0.13409090909090907,0.5568181818181818,0.3068181818181818
17,Other,Hubbardberg,7,4.2,7.7,91,1,0.0,7,3,2,0,1.5,75,7,2.06,0.81,1.33,Browsing,3,8.5,7.1,0,0,0,0,4.2,4.3,0.49047619047619045,0.19285714285714287,0.31666666666666665
18,Female,Reynoldsbury,10,4.0,7.0,75,0,0.2,4,8,10,1,1.4,118,17,1.0,0.1,1.6,Other,3,5.4,7.4,0,0,0,0,2.7,1.4000000000000004,0.25,0.025,0.4
17,Male,South Dakota,9,4.6,4.0,52,5,1.5,1,2,7,1,0.7,40,16,1.7,0.9,0.4,Social Media,6,6.8,9.2,0,0,0,0,3.0,2.2,0.3695652173913044,0.1956521739130435,0.08695652173913045
15,Other,South Benjamin,9,3.2,6.5,91,2,0.0,9,2,2,1,0.1,123,15,2.15,0.66,0.39,Other,9,6.0,10.0,0,0,0,0,3.2,2.8,0.6718749999999999,0.20625,0.121875
15,Other,Port Ashleyland,8,7.6,7.3,84,9,0.1,4,5,8,1,1.2,134,8,1.9,0.9,0.2,Education,9,6.9,10.0,0,0,0,0,3.0,-0.6999999999999993,0.25,0.11842105263157895,0.026315789473684213
19,Other,Pinedaview,8,6.2,4.5,100,9,1.8,3,6,3,1,2.1,135,10,2.2,0.6,,Browsing,3,8.4,10.0,0,0,0,0,2.8000000000000003,2.2,0.3548387096774194,0.0967741935483871,
17,Male,Port Cynthia,10,5.7,5.5,64,5,0.0,5,8,1,0,1.1,93,8,2.1,2.3,0.7,Other,9,9.0,10.0,0,0,0,0,5.1000000000000005,3.3,0.3684210526315789,0.40350877192982454,0.12280701754385964
18,Other,Williamhaven,10,4.4,7.8,81,9,0.4,1,6,6,1,0.0,144,6,2.0,1.1,,Gaming,3,9.1,7.7,0,0,0,0,3.1,4.699999999999999,0.45454545454545453,0.25,
13,Male,Port Anitamouth,10,5.1,7.0,75,10,0.2,8,5,9,1,0.9,68,9,2.0,1.0,0.5,Social Media,5,7.0,7.8,0,0,0,0,3.5,1.9000000000000004,0.3921568627450981,0.19607843137254904,0.09803921568627452
15,Other,Grantmouth,7,2.3,9.6,67,5,0.7,9,9,3,0,1.7,138,13,0.94,0.52,0.84,Education,9,7.3,5.7,0,0,0,0,2.3,5.0,0.40869565217391307,0.22608695652173916,0.3652173913043478
16,Male,Noahton,8,4.3,7.0,60,10,2.4,7,2,5,1,0.8,144,15,2.49,0.6,1.2,Social Media,3,3.1,10.0,0,0,0,0,4.29,-1.1999999999999997,0.5790697674418606,0.13953488372093023,0.27906976744186046
17,Male,New Victoriaville,12,4.4,5.4,59,10,0.3,10,4,10,0,0.7,40,6,0.8,1.4,0.8,Gaming,9,2.6,5.9,0,0,0,0,3.0,-1.8000000000000003,0.18181818181818182,0.3181818181818181,0.18181818181818182
19,Female,North Veronicamouth,9,4.5,8.2,64,8,0.7,8,7,3,0,0.1,106,7,2.92,1.25,0.33,Social Media,3,6.9,8.9,0,0,0,0,4.5,2.4000000000000004,0.6488888888888888,0.2777777777777778,0.07333333333333333
16,Female,Janicefurt,7,6.9,6.7,50,0,3.0,2,1,1,1,1.0,68,10,2.4,3.0,1.4,Gaming,4,9.5,10.0,0,0,0,0,6.800000000000001,2.5999999999999996,0.34782608695652173,0.43478260869565216,0.20289855072463767
18,Other,Port Erica,9,2.8,8.0,57,10,1.3,5,5,8,0,1.5,62,15,2.09,0.5,0.21,Gaming,10,5.6,9.2,0,0,0,0,2.8,2.8,0.7464285714285714,0.17857142857142858,0.075
16,Female,Adamsstad,11,6.8,8.3,59,3,0.9,10,6,5,0,1.4,105,17,2.8,0.7,2.1,Gaming,7,6.0,10.0,0,0,0,0,5.6,-0.7999999999999998,0.4117647058823529,0.10294117647058823,0.3088235294117647
15,Female,Port Kayla,12,4.9,5.3,64,10,0.7,2,9,4,0,1.4,109,8,0.93,2.96,1.01,Gaming,1,2.9,10.0,0,0,0,0,4.9,-2.0000000000000004,0.18979591836734694,0.6040816326530611,0.2061224489795918
15,Female,Dayfort,11,4.6,3.0,61,5,0.5,2,9,9,0,1.7,108,17,2.35,0.63,1.62,Gaming,4,6.0,10.0,1,0,0,0,4.6,1.4000000000000004,0.5108695652173914,0.13695652173913045,0.35217391304347834
14,Female,Feliciaburgh,9,5.2,7.7,100,0,0.3,10,2,4,0,1.2,118,20,2.77,1.26,1.17,Other,3,7.9,10.0,0,0,0,0,5.2,2.7,0.5326923076923077,0.2423076923076923,0.22499999999999998
18,Other,New Danny,9,2.1,6.7,90,2,1.0,10,6,5,1,1.9,28,18,1.33,0.2,0.57,Education,10,7.3,7.5,0,0,0,0,2.1,5.199999999999999,0.6333333333333333,0.09523809523809523,0.2714285714285714
17,Other,Port Kellyshire,10,5.0,5.5,65,3,0.0,10,1,7,1,2.1,98,8,3.0,,1.0,Gaming,1,12.3,8.8,0,0,0,1,4.0,7.300000000000001,0.6,,0.2
13,Female,Ochoamouth,10,4.9,5.5,92,10,0.3,9,6,6,0,1.7,139,9,2.66,1.26,0.98,Browsing,4,5.8,10.0,0,0,0,0,4.9,0.8999999999999995,0.5428571428571428,0.2571428571428571,0.19999999999999998
14,Female,South Christy,7,6.6,9.3,88,3,0.0,6,9,2,1,1.2,102,10,1.6,2.9,1.0,Other,4,6.8,10.0,0,0,0,0,5.5,0.20000000000000018,0.24242424242424246,0.4393939393939394,0.15151515151515152
15,Female,Campbellborough,7,1.5,8.3,52,0,0.5,9,6,8,1,1.5,107,12,0.56,0.83,0.11,Browsing,10,4.6,5.6,0,0,0,0,1.5000000000000002,3.0999999999999996,0.37333333333333335,0.5533333333333333,0.07333333333333333
13,Female,Jasmineshire,11,6.3,3.9,60,6,0.9,1,5,10,0,0.6,30,16,2.3,0.2,1.0,Social Media,10,7.7,10.0,1,0,0,0,3.5,1.4000000000000004,0.36507936507936506,0.03174603174603175,0.15873015873015872
17,Male,Richardsonport,9,5.7,4.9,99,10,1.7,2,1,8,0,0.6,133,17,2.99,1.99,0.71,Education,7,2.1,10.0,0,0,0,0,5.69,-3.6,0.524561403508772,0.34912280701754383,0.12456140350877191
